,Year,Mo,Dy,Hr,Country,Region,Focal Depth (km),Mag,Average Income,p0p50_share,Population density national,Total Deaths,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged,Total Death Description,Total Injuries Description,Total Damage Description,Total Houses Destroyed Description,Total Houses Damaged Description
436,2008,8,25,13.0,CHINA,  TIBET (XIZANG PROVINCE),12.0,6.7,9030.4793,0.1421,141.68486,0.0,0.0,2.1753684210526316,0.0,700.0,0.0,0.0,2.0,0.0,3.0
437,2008,8,30,8.0,CHINA,  SICHUAN PROVINCE,17.0,5.9,9030.4793,0.1421,141.68486,43.0,589.0,4920.921769911504,392000.0,0.0,1.0,3.0,4.0,4.0,0.0
438,2008,10,6,8.0,CHINA,  TIBET (XIZANG PROVINCE),12.0,6.3,9030.4793,0.1421,141.68486,9.0,19.0,2.1753684210526316,392.7142857142857,0.0,1.0,1.0,2.0,3.0,0.0
439,2008,11,10,1.0,CHINA,  QINGHAI PROVINCE,19.0,6.3,9030.4793,0.1421,141.68486,0.0,3.0,4.0,194.65384615384616,22.09090909090909,0.0,1.0,2.0,2.0,1.0
440,2008,12,9,18.0,CHINA,  SICHUAN PROVINCE,25.0,4.5,9030.4793,0.1421,141.68486,2.0,3.0,,0.0,0.0,1.0,1.0,,0.0,0.0
441,2008,12,25,20.0,CHINA,  SIMAO,35.0,4.8,9030.4793,0.1421,141.68486,0.0,19.0,2.1753684210526316,30.0,5400.0,0.0,1.0,2.0,1.0,4.0
442,2008,3,29,12.0,PERU,  OFF COAST,51.0,5.3,10677.9885,0.0776,22.504831,0.0,1.0,0.62625,5.0,0.0,0.0,1.0,1.0,1.0,0.0
443,2008,7,1,0.0,PERU, HUANCABAMBA,33.0,5.5,10677.9885,0.0776,22.504831,0.0,45.0,0.62625,60.0,25.0,0.0,1.0,1.0,2.0,1.0
444,2008,7,8,9.0,PERU,  AREQUIPA,123.0,6.2,10677.9885,0.0776,22.504831,1.0,0.0,0.62625,0.0,80.84848484848484,1.0,0.0,1.0,0.0,2.0
445,2008,5,7,16.0,JAPAN,  E COAST,39.0,6.8,29342.374,0.1569,351.37897,0.0,6.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
446,2008,6,13,23.0,JAPAN,  TOKYO,8.0,6.9,29342.374,0.1569,351.37897,23.0,357.0,12.313571428571427,0.0,614.0,1.0,3.0,3.0,0.0,3.0
447,2008,7,19,2.0,JAPAN,  OFF EAST COAST OF HONSHU ISLAND,22.0,6.9,29342.374,0.1569,351.37897,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
448,2008,7,23,15.0,JAPAN,  N,108.0,6.8,29342.374,0.1569,351.37897,1.0,200.0,2.1753684210526316,0.0,90.0,1.0,3.0,2.0,0.0,2.0
449,2008,9,11,0.0,JAPAN,  HOKKAIDO,25.0,6.8,29342.374,0.1569,351.37897,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
450,2008,5,24,19.0,COLOMBIA, QUETAME,9.0,5.6,12816.9563,0.0754,39.491047,6.0,0.0,0.62625,0.0,80.84848484848484,1.0,0.0,1.0,0.0,2.0
451,2008,5,29,15.0,ICELAND, REYKJAVIK,10.0,6.3,40184.2786,0.2353,3.151066,0.0,30.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
452,2008,6,8,12.0,GREECE, ILEIA,16.0,6.3,34068.5161,0.1984,85.90862,2.0,240.0,12.313571428571427,1156.0,0.0,1.0,3.0,3.0,4.0,0.0
453,2008,8,11,7.0,VENEZUELA,  CARIACO-CUMANA,13.0,5.2,46227.7698,0.0904,31.66922,0.0,0.0,0.62625,0.0,50.0,0.0,0.0,1.0,0.0,1.0
454,2008,8,15,10.0,PHILIPPINES,  LEGASPI,10.0,6.0,7436.6728,0.1244,306.0413,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
455,2008,8,25,11.0,NEW ZEALAND,  NORTH ISLAND,32.0,5.5,36352.8173,0.2599,16.17954,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
456,2008,9,3,2.0,TURKEY,  ADIYAMAN,6.0,4.1,21438.8992,0.1475,92.66885,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
457,2008,10,28,23.0,PAKISTAN,  QUETTA,15.0,6.4,6257.1909,0.1681,241.19441,215.0,320.0,4920.921769911504,3487.0,4125.0,3.0,3.0,4.0,4.0,4.0
458,2008,10,29,11.0,PAKISTAN,  ZIARAT,14.0,6.4,6257.1909,0.1681,241.19441,0.0,1.0,2.1753684210526316,194.65384615384616,0.0,0.0,1.0,2.0,2.0,0.0
459,2008,11,19,6.0,PANAMA, PUERTO ARMUELLES,32.0,6.1,24246.0807,0.0904,47.118954,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
460,2008,12,10,10.0,ARGENTINA,  POTRERILLOS,10.0,4.1,19515.5452,0.1275,14.716234,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
461,2009,1,3,19.0,PAPUA NEW GUINEA,  NEAR NORTH COAST,17.0,7.6,4213.2733,0.1303,16.249805,5.0,250.0,12.313571428571427,0.0,840.0,1.0,3.0,3.0,0.0,3.0
462,2009,1,3,22.0,PAPUA NEW GUINEA,  NEAR NORTH COAST,23.0,7.3,4213.2733,0.1303,16.249805,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
463,2009,1,8,19.0,COSTA RICA,  LA PAZ,14.0,6.1,17334.0848,0.094,89.36802,23.0,100.0,502.0,518.0,0.0,1.0,2.0,4.0,3.0,0.0
464,2009,1,21,18.0,PERU,  PACCHA,10.0,4.6,10565.6285,0.0835,22.663536,0.0,0.0,2.1753684210526316,50.0,500.0,0.0,0.0,2.0,1.0,3.0
465,2009,2,11,17.0,INDONESIA,  KEPULAUAN TALAUD,22.0,7.2,8243.3189,0.1299,127.33116,0.0,64.0,2.1753684210526316,0.0,597.0,0.0,2.0,2.0,0.0,3.0
466,2009,8,16,7.0,INDONESIA,  PADANG,20.0,6.7,8243.3189,0.1299,127.33116,0.0,9.0,,0.0,0.0,0.0,1.0,,0.0,0.0
467,2009,9,2,7.0,INDONESIA,  JAVA,46.0,7.0,8243.3189,0.1299,127.33116,81.0,1297.0,12.313571428571427,0.0,54000.0,2.0,4.0,3.0,0.0,4.0
468,2009,9,18,23.0,INDONESIA,  DENPASAR,79.0,5.7,8243.3189,0.1299,127.33116,0.0,7.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
469,2009,9,30,10.0,INDONESIA,  PADANG,81.0,7.5,8243.3189,0.1299,127.33116,1117.0,1214.0,2200.0,392.7142857142857,181665.0,4.0,4.0,4.0,3.0,4.0
470,2009,10,1,1.0,INDONESIA,  KERINCI,10.0,6.6,8243.3189,0.1299,127.33116,3.0,0.0,10.0,392.7142857142857,0.0,1.0,0.0,3.0,3.0,0.0
471,2009,11,8,19.0,INDONESIA,  BIMA,18.0,6.6,8243.3189,0.1299,127.33116,2.0,200.0,2.43,0.0,80.84848484848484,1.0,3.0,2.0,0.0,2.0
472,2009,2,20,10.0,CHINA,  XINJIANG PROVINCE,17.0,5.5,9533.8227,0.1414,142.63908,0.0,0.0,12.313571428571427,331.0,5613.0,0.0,0.0,3.0,3.0,4.0
473,2009,7,9,11.0,CHINA,  YAOAN COUNTY,7.0,5.7,9533.8227,0.1414,142.63908,0.0,336.0,12.313571428571427,0.0,0.0,0.0,3.0,3.0,0.0,0.0
474,2009,7,24,3.0,CHINA,   GYUNGCAN,13.0,5.8,9533.8227,0.1414,142.63908,0.0,0.0,0.62625,6.0,80.84848484848484,0.0,0.0,1.0,1.0,2.0
475,2009,8,8,13.0,CHINA,  RONGCHANG,10.0,3.4,9533.8227,0.1414,142.63908,2.0,1.0,2.1753684210526316,440.0,0.0,1.0,1.0,2.0,3.0,0.0
476,2009,8,28,1.0,CHINA,  QINGHAI PROVINCE,13.0,6.2,9533.8227,0.1414,142.63908,0.0,0.0,0.62625,0.0,30.0,0.0,0.0,1.0,0.0,1.0
477,2009,11,1,21.0,CHINA,  YUNNAN PROVINCE,25.0,4.9,9533.8227,0.1414,142.63908,0.0,28.0,,1000.0,30000.0,0.0,1.0,,3.0,4.0
478,2009,3,26,4.0,INDIA,  CHAIBASA,10.0,4.1,4847.8447,0.1477,411.558,0.0,5.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
479,2009,4,9,1.0,INDIA,  JAISALMER,44.0,5.2,4847.8447,0.1477,411.558,0.0,6.0,2.1753684210526316,0.0,80.84848484848484,0.0,1.0,2.0,0.0,2.0
480,2009,5,19,19.0,INDIA,  KASHMIR,21.0,4.9,4847.8447,0.1477,411.558,0.0,0.0,0.62625,0.0,100.0,0.0,0.0,1.0,0.0,2.0
481,2009,8,10,19.0,INDIA,  ANDAMAN I,5.0,7.5,4847.8447,0.1477,411.558,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
482,2009,12,12,11.0,INDIA,  SATARA,10.0,5.1,4847.8447,0.1477,411.558,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
483,2009,3,31,17.0,NICARAGUA,  SAN JUAN DEL RIO COCO,36.0,4.4,6312.0117,0.0931,47.952877,0.0,0.0,2.1753684210526316,3.0,10.0,0.0,0.0,2.0,1.0,1.0
484,2009,4,6,1.0,ITALY,  L'AQUILA,9.0,6.3,33190.7488,0.1789,201.4184,309.0,1500.0,2500.0,15000.0,0.0,3.0,4.0,4.0,4.0,0.0
485,2009,4,7,17.0,ITALY,  L'AQUILA,15.0,5.5,33190.7488,0.1789,201.4184,1.0,0.0,0.62625,0.0,22.09090909090909,1.0,0.0,1.0,0.0,1.0
486,2009,4,16,21.0,AFGHANISTAN,  NANGARHAR,6.0,5.4,3272.4603,0.1785,41.987198,19.0,51.0,2.1753684210526316,200.0,0.0,1.0,2.0,2.0,3.0,0.0
487,2009,10,22,19.0,AFGHANISTAN,  HINDU KUSH,18.0,6.1,3272.4603,0.1785,41.987198,5.0,0.0,0.62625,0.0,0.0,1.0,0.0,1.0,0.0,0.0
488,2009,5,17,19.0,SAUDI ARABIA, WESTERN,10.0,4.6,57732.2278,0.0968,13.250191,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
489,2009,5,19,17.0,SAUDI ARABIA, WESTERN,2.0,5.7,57732.2278,0.0968,13.250191,0.0,7.0,,0.0,0.0,0.0,1.0,,0.0,0.0
490,2009,5,28,8.0,HONDURAS,  NORTHERN; BELIZE,10.0,7.3,6764.8275,0.0931,73.9772,7.0,40.0,100.0,135.0,25.0,1.0,1.0,4.0,3.0,1.0
491,2009,6,13,17.0,KAZAKHSTAN,  TEKELI,15.0,5.4,17547.6688,0.1565,6.0756254,1.0,0.0,0.62625,0.0,80.84848484848484,1.0,0.0,1.0,0.0,2.0
492,2009,7,1,9.0,GREECE,  CRETE,19.0,6.4,32781.3544,0.1988,85.76806,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
493,2009,7,4,6.0,PANAMA, PANAMA CITY,38.0,6.0,24258.194,0.0931,47.98246,0.0,32.0,0.62625,0.0,10.0,0.0,1.0,1.0,0.0,1.0
494,2009,7,15,9.0,NEW ZEALAND,  OFF WEST COAST OF SOUTH ISLAND,12.0,7.8,37357.1762,0.2036,16.341515,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
495,2009,8,10,20.0,JAPAN,  S COAST,40.0,6.4,27212.5414,0.1669,351.4871,1.0,123.0,12.313571428571427,0.0,5192.0,1.0,3.0,3.0,0.0,4.0
496,2009,12,17,23.0,JAPAN,  ITO,7.0,4.9,27212.5414,0.1669,351.4871,0.0,7.0,0.62625,0.0,20.0,0.0,1.0,1.0,0.0,1.0
497,2009,9,6,22.0,GEORGIA,  NORTHWESTERN,15.0,6.0,8581.2036,0.148,55.47853,0.0,1.0,2.1753684210526316,0.0,1000.0,0.0,1.0,2.0,0.0,3.0
498,2009,9,12,20.0,VENEZUELA,  CARABOBO,10.0,6.3,42826.7156,0.0931,32.115974,0.0,18.0,0.62625,0.0,17.0,0.0,1.0,1.0,0.0,1.0
499,2009,11,27,8.0,VENEZUELA,  SIQUISIQUE,7.0,5.4,42826.7156,0.0931,32.115974,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
500,2009,9,18,11.0,PHILIPPINES, SULTAN KUDARAT,10.0,5.7,7292.9796,0.1236,311.7247,0.0,91.0,0.62625,0.0,76.0,0.0,2.0,1.0,0.0,2.0
501,2009,9,21,8.0,BHUTAN,  TASHIGANG,14.0,6.1,8913.9158,0.1422,18.292658,11.0,359.9583333333333,12.313571428571427,392.7142857142857,0.0,1.0,3.0,3.0,3.0,0.0
502,2009,10,29,17.0,BHUTAN, TASHIGANG,26.0,5.3,8913.9158,0.1422,18.292658,0.0,0.0,2.1753684210526316,1.0,116.0,0.0,0.0,2.0,1.0,3.0
503,2009,12,31,9.0,BHUTAN,  DAMETSI,10.0,5.2,8913.9158,0.1422,18.292658,0.0,2.0,2.1753684210526316,0.0,700.0,0.0,1.0,2.0,0.0,3.0
504,2009,9,22,8.0,AUSTRALIA,  MORNINGTON,0.0,3.1,41229.8546,0.1766,2.8160222,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
505,2009,10,7,22.0,SOLOMON ISLANDS,  SANTA CRUZ ISLANDS,35.0,7.8,3042.5843,,18.858307,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
506,2009,10,9,18.0,ECUADOR,  TENA,35.0,5.4,12063.6448,0.1014,59.360477,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
507,2009,11,3,23.0,IRAN,  BANDAR ABBAS,14.0,5.1,14802.399,0.1302,45.80751,0.0,269.0,0.62625,0.0,22.09090909090909,0.0,3.0,1.0,0.0,1.0
508,2009,12,6,21.0,SOUTH AFRICA,  CARLETONVILLE,2.0,3.5,15810.7,0.0853,42.18218,2.0,3.0,,0.0,0.0,1.0,1.0,,0.0,0.0
509,2009,12,6,21.0,SOUTH AFRICA,  CARLETONVILLE,2.0,3.5,15810.7,0.0899,42.18218,2.0,3.0,,0.0,0.0,1.0,1.0,,0.0,0.0
510,2009,12,6,21.0,SOUTH AFRICA,  CARLETONVILLE,2.0,3.5,16522.2728,0.0853,42.18218,2.0,3.0,,0.0,0.0,1.0,1.0,,0.0,0.0
511,2009,12,6,21.0,SOUTH AFRICA,  CARLETONVILLE,2.0,3.5,16522.2728,0.0899,42.18218,2.0,3.0,,0.0,0.0,1.0,1.0,,0.0,0.0
512,2009,12,8,3.0,MALAWI,  KARONGA,8.0,5.9,2217.9616,0.1145,151.66458,1.0,15.0,12.313571428571427,0.0,3000.0,1.0,1.0,3.0,0.0,4.0
513,2009,12,19,23.0,MALAWI,  KARONGA,6.0,6.0,2217.9616,0.1145,151.66458,3.0,250.0,12.313571428571427,1111.0,3565.0,1.0,3.0,3.0,4.0,4.0
514,2009,12,19,13.0,TAIWAN,  HUALIEN,57.0,6.4,35233.192,0.11,650.77905,0.0,14.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
515,2009,12,30,18.0,MEXICO,  MEXICALI,9.0,5.9,18643.8153,0.0548,57.12566,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
516,2010,1,2,2.0,TAJIKISTAN,TAJIKISTAN,47.0,5.1,3863.2665,0.1628,54.91595,0.0,0.0,1.5,98.0,1000.0,0.0,0.0,2.0,2.0,3.0
517,2010,1,3,21.0,SOLOMON ISLANDS,SOLOMON ISLANDS,26.0,6.6,3367.4503,,19.306967,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
518,2010,1,3,22.0,SOLOMON ISLANDS,SOLOMON ISLANDS,25.0,7.1,3367.4503,,19.306967,0.0,0.0,0.62625,16.0,60.0,0.0,0.0,1.0,1.0,2.0
519,2010,1,5,12.0,SOLOMON ISLANDS,SOLOMON ISLANDS,15.0,6.8,3367.4503,,19.306967,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
520,2010,1,10,0.0,INDONESIA,  GARUT,65.0,5.1,9371.2271,0.1491,128.93475,1.0,2.0,,0.0,0.0,1.0,1.0,,0.0,0.0
521,2010,4,6,22.0,INDONESIA,  SUMATRA,31.0,7.8,9371.2271,0.1491,128.93475,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
522,2010,5,9,5.0,INDONESIA, SIMEULUE ISLAND,38.0,7.2,9371.2271,0.1491,128.93475,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
523,2010,6,16,3.0,INDONESIA, JAPEN,18.0,7.0,9371.2271,0.1491,128.93475,17.0,0.0,12.313571428571427,2556.0,0.0,1.0,0.0,3.0,4.0,0.0
524,2010,10,25,14.0,INDONESIA,  SUMATRA,20.0,7.8,9371.2271,0.1491,128.93475,431.0,0.0,39.0,700.0,0.0,3.0,0.0,4.0,3.0,0.0
525,2010,1,12,21.0,HAITI,  PORT-AU-PRINCE,13.0,7.0,4505.6082,0.0948,357.1438,316000.0,300000.0,8000.0,97294.0,188383.0,4.0,4.0,4.0,4.0,4.0
526,2010,1,15,18.0,VENEZUELA,  CARIACO,8.0,5.5,41287.5568,0.0948,32.554874,0.0,11.0,0.62625,0.0,3.0,0.0,1.0,1.0,0.0,1.0
527,2010,1,16,20.0,IRAN,  ARRJAN,5.0,5.0,15340.3975,0.1291,46.455387,0.0,0.0,2.1753684210526316,0.0,150.0,0.0,0.0,2.0,0.0,3.0
528,2010,7,20,19.0,IRAN,  FARSINAJ,10.0,5.8,15340.3975,0.1291,46.455387,1.0,32.0,2.1753684210526316,0.0,490.2808988764045,1.0,1.0,2.0,0.0,3.0
529,2010,7,30,13.0,IRAN,  TORBET-I-HEYDARIYEH,24.0,5.4,15340.3975,0.1291,46.455387,0.0,274.0,12.313571428571427,0.0,0.0,0.0,3.0,3.0,0.0,0.0
530,2010,8,27,19.0,IRAN,  DAMGHAN-TORUD,7.0,5.7,15340.3975,0.1291,46.455387,3.0,200.0,12.313571428571427,700.0,0.0,1.0,3.0,3.0,3.0,0.0
531,2010,9,27,11.0,IRAN,  SHIRAZ,27.0,5.8,15340.3975,0.1291,46.455387,1.0,3.0,0.62625,13.126315789473685,0.0,1.0,1.0,1.0,1.0,0.0
532,2010,11,6,3.0,IRAN,  DORUD-RAZAN,5.0,4.9,15340.3975,0.1291,46.455387,0.0,104.0,0.62625,0.0,80.84848484848484,0.0,2.0,1.0,0.0,2.0
533,2010,12,20,18.0,IRAN,  KERMAN,12.0,6.5,15340.3975,0.1291,46.455387,7.0,25.0,12.313571428571427,392.7142857142857,1800.0,1.0,1.0,3.0,3.0,4.0
534,2010,1,17,9.0,CHINA,  GUIZHOU PROVINCE,27.0,4.4,10142.9773,0.1383,143.60474,7.0,9.0,,0.0,0.0,1.0,1.0,,0.0,0.0
535,2010,1,30,21.0,CHINA, MOXI,10.0,4.7,10142.9773,0.1383,143.60474,1.0,15.0,2.1753684210526316,200.0,0.0,1.0,1.0,2.0,3.0,0.0
536,2010,2,25,4.0,CHINA,  YUNNAN PROVINCE,36.0,4.8,10142.9773,0.1383,143.60474,0.0,11.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
537,2010,4,13,23.0,CHINA,  YUSHU,17.0,6.9,10142.9773,0.1383,143.60474,2968.0,12135.0,500.0,15000.0,0.0,4.0,4.0,4.0,4.0,0.0
538,2010,8,29,0.0,CHINA, ZIAOJIA,35.0,4.9,10142.9773,0.1383,143.60474,0.0,14.0,12.313571428571427,0.0,1001.0,0.0,1.0,3.0,0.0,4.0
539,2010,2,26,20.0,JAPAN, OKINAWA,25.0,7.0,28394.0811,0.1662,351.45523,0.0,2.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
540,2010,12,21,17.0,JAPAN,  BONIN ISLANDS,14.0,7.4,28394.0811,0.1662,351.45523,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
541,2010,2,27,6.0,CHILE, TALCAHUANO,22.0,8.8,21056.8112,0.0689,22.869448,558.0,12000.0,30000.0,0.0,500000.0,3.0,4.0,4.0,0.0,4.0
542,2010,3,11,14.0,CHILE,  RANCAGUA,11.0,6.9,21056.8112,0.0689,22.869448,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
543,2010,2,27,15.0,ARGENTINA,  SALTA,10.0,6.3,20061.0849,0.1334,15.018189,2.0,2.0,,0.0,0.0,1.0,1.0,,0.0,0.0
544,2010,3,4,0.0,TAIWAN,  KAO-HSIUNG,21.0,6.3,38861.2386,0.1026,651.88043,0.0,96.0,1000.0,0.0,340.0,0.0,2.0,4.0,0.0,3.0
545,2010,3,8,2.0,TURKEY, YUKARI DEMIRCI,12.0,6.1,20843.9744,0.1461,95.1046,51.0,100.0,2.1753684210526316,287.0,700.0,2.0,2.0,2.0,3.0,3.0
546,2010,3,30,16.0,INDIA,  DIGLIPUR,34.0,6.7,5142.991,0.1433,417.26685,0.0,10.0,2.1753684210526316,0.0,490.2808988764045,0.0,1.0,2.0,0.0,3.0
547,2010,5,1,22.0,INDIA,  CHAMOLI,36.0,4.5,5142.991,0.1433,417.26685,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
548,2010,6,12,19.0,INDIA,  LITTLE NICOBAR ISLAND,35.0,7.5,5142.991,0.1433,417.26685,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
549,2010,6,18,23.0,INDIA,  DIGLIPUR,20.0,5.9,5142.991,0.1433,417.26685,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
550,2010,6,22,23.0,INDIA,  TAULI,16.0,5.2,5142.991,0.1433,417.26685,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
551,2010,4,4,22.0,MEXICO,  BAJA CALIFORNIA,4.0,7.2,19394.581,0.0573,57.888527,2.0,233.0,1150.0,0.0,490.2808988764045,1.0,3.0,4.0,0.0,3.0
552,2010,6,30,7.0,MEXICO,  SAN ANDRES HUAXPALTEPEC,20.0,6.2,19394.581,0.0573,57.888527,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
553,2010,4,18,20.0,AFGHANISTAN,  SAMANGAN PROVINCE,13.0,5.6,3697.8434,0.1792,43.220448,11.0,70.0,4920.921769911504,2000.0,0.0,1.0,2.0,4.0,4.0,0.0
554,2010,4,20,0.0,AUSTRALIA,  KALGOORLIE,0.0,5.2,41201.3759,0.1765,2.862599,0.0,3.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
555,2010,5,6,2.0,PERU,  TACNA,37.0,6.2,11160.0147,0.0865,22.835606,0.0,11.0,2.1753684210526316,0.0,80.84848484848484,0.0,1.0,2.0,0.0,2.0
556,2010,5,14,12.0,ALGERIA,  BENI YELLMAN,2.0,5.2,13263.8918,0.1879,15.05468,2.0,43.0,,0.0,0.0,1.0,1.0,,0.0,0.0
557,2010,5,16,5.0,PUERTO RICO, VEGA BAJA,113.0,5.8,19938.292,,419.1567,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
558,2010,6,23,17.0,CANADA, GRACEFIELD,22.0,5.2,39667.7795,0.1705,3.8644414,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
559,2010,7,23,22.0,PHILIPPINES,  MORO GULF,586.0,7.6,7580.3107,0.1236,317.39178,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
560,2010,8,12,11.0,ECUADOR, LOJA,207.0,7.1,12113.8066,0.0995,60.354248,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
561,2010,9,3,16.0,NEW ZEALAND,  CHRISTCHURCH,12.0,7.0,36924.4001,0.2041,16.50657,0.0,2.0,6500.0,0.0,490.2808988764045,0.0,1.0,4.0,0.0,3.0
562,2010,9,6,11.0,NEW ZEALAND,  CHRISTCHURCH,9.0,5.0,36924.4001,0.2041,16.50657,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
563,2010,9,6,22.0,NEW ZEALAND,  PORANGAHAU,21.0,5.1,36924.4001,0.2041,16.50657,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
564,2010,9,7,19.0,NEW ZEALAND,  CANTERBURY,6.0,5.0,36924.4001,0.2041,16.50657,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
565,2010,12,25,21.0,NEW ZEALAND,  CHRISTCHURCH,5.0,4.5,36924.4001,0.2041,16.50657,0.0,0.0,0.62625,0.0,20.0,0.0,0.0,1.0,0.0,1.0
566,2010,9,10,17.0,BANGLADESH,  NARAYANGANJ,10.0,4.8,4402.1273,0.1606,1139.9795,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
567,2010,10,10,21.0,PAKISTAN, HARIPUR,33.0,5.2,6287.3615,0.1696,252.25002,1.0,15.0,0.62625,0.0,100.0,1.0,1.0,1.0,0.0,2.0
568,2010,11,12,9.0,PAKISTAN,  QUETTA,27.0,4.7,6287.3615,0.1696,252.25002,0.0,12.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
569,2010,12,16,12.0,ETHIOPIA, WENJELA,10.0,5.1,2378.2931,0.1649,79.07148,0.0,359.9583333333333,2.1753684210526316,0.0,490.2808988764045,0.0,3.0,2.0,0.0,3.0
570,2011,1,5,16.0,IRAN,  FARS PROVINCE,24.0,4.5,15503.8226,0.1349,47.052677,0.0,16.0,2.1753684210526316,0.0,0.0,0.0,1.0,2.0,0.0,0.0
571,2011,1,18,20.0,PAKISTAN, BALOCHISTAN,68.0,7.2,6371.3497,0.1706,257.6312,3.0,69.83928571428571,2.1753684210526316,0.0,200.0,1.0,2.0,2.0,0.0,3.0
572,2011,2,1,7.0,CHINA,  PINGYUAN,31.0,4.8,10722.1193,0.1409,144.55316,0.0,1.0,2.1753684210526316,0.0,700.0,0.0,1.0,2.0,0.0,3.0
573,2011,3,10,4.0,CHINA,  PINGYUAN,26.0,5.5,10722.1193,0.1409,144.55316,25.0,250.0,12.313571428571427,1039.0,12528.0,1.0,3.0,3.0,4.0,4.0
574,2011,4,10,9.0,CHINA,  LUHUO,43.0,5.1,10722.1193,0.1409,144.55316,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
575,2011,6,8,1.0,CHINA,  DABANCHENG,21.0,5.3,10722.1193,0.1409,144.55316,0.0,8.0,0.62625,0.0,50.0,0.0,1.0,1.0,0.0,1.0
576,2011,6,20,10.0,CHINA,  BAOSHAN,39.0,5.3,10722.1193,0.1409,144.55316,0.0,4.0,2.1753684210526316,0.0,0.0,0.0,1.0,2.0,0.0,0.0
577,2011,6,26,7.0,CHINA,  QINGHAI PROVINCE,29.0,5.3,10722.1193,0.1409,144.55316,0.0,0.0,0.62625,10.0,490.2808988764045,0.0,0.0,1.0,1.0,3.0
578,2011,8,9,11.0,CHINA, BAOSHAN,40.0,5.0,10722.1193,0.1409,144.55316,0.0,3.0,12.313571428571427,0.0,22823.0,0.0,1.0,3.0,0.0,4.0
579,2011,8,11,10.0,CHINA, KASHI,10.0,5.7,10722.1193,0.1409,144.55316,0.0,21.0,2.1753684210526316,0.0,0.0,0.0,1.0,2.0,0.0,0.0
