,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national,preperation_zone,pop_with_water,pop_without_water,pop_total
858,2017,2,10,14.0,3.0,43.9,,,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,9.907,125.452,15.0,6.5,8.0,8.0,1.0,,,202.0,3.0,40.0,4.0,215.0,3.0,3042.0,4.0,8.0,1.0,,,202.0,3.0,40.0,4.0,215.0,3.0,3042.0,4.0,4.0, SURIGAO DEL NORTE,10039.0228,0.1395,357.97867,701.0,46.6471207907004,325.1616599635359,91493662.71887976
859,2017,3,5,0.0,8.0,18.0,,,PHILIPPINES,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,11.0,5.7,7.0,1.0,1.0,,,45.0,1.0,,1.0,13.0,1.0,,,1.0,1.0,,,45.0,1.0,,1.0,13.0,1.0,,,, SURIGAO DEL NORTE,10039.0228,0.1395,357.97867,308.30000000000007,74.78527600819956,223.1874463897209,28285661.018201277
860,2017,4,8,7.0,9.0,23.2,,,PHILIPPINES,"PHILIPPINES: BATANGAS, CALABARZON",13.77,120.935,14.0,5.9,7.0,,,,,6.0,1.0,2.0,2.0,506.0,3.0,2108.0,4.0,,,,,6.0,1.0,2.0,2.0,506.0,3.0,2108.0,4.0,4.0, CALABARZON,10039.0228,0.1395,357.97867,356.1000000000001,111.24483490986269,451.6883172804822,56157505.110847786
861,2017,4,28,20.0,23.0,17.3,5648.0,,PHILIPPINES,PHILIPPINES: SARANGANI,5.504,125.066,26.0,6.9,9.0,,,,,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,,7.0,1.0,,1.0,1.0,1.0,,1.0,1.0, SARANGANI,10039.0228,0.1395,357.97867,957.8000000000002,17.897390155030777,117.67860494895697,65496734.19225583
862,2017,7,6,8.0,3.0,57.6,,,PHILIPPINES,PHILIPPINES: LEYTE,11.127,124.629,9.0,6.5,9.0,4.0,1.0,,,448.0,3.0,5.0,3.0,735.0,3.0,1029.0,4.0,4.0,1.0,,,448.0,3.0,5.0,3.0,735.0,3.0,1029.0,4.0,4.0, LEYTE,10039.0228,0.1395,357.97867,701.0,50.43056400956916,308.0719463565291,98914508.24836895
863,2017,8,22,22.0,26.0,14.6,,,PHILIPPINES,PHILIPPINES: LEYTE: ORMOC,10.954,124.707,17.0,5.0,5.0,2.0,1.0,,,,1.0,,2.0,,,56.0,2.0,2.0,1.0,,,,1.0,,2.0,,,56.0,2.0,2.0, ORMOC,10039.0228,0.1395,357.97867,141.0,121.96892060861872,306.21563512057304,9630787.940177143
864,2017,9,23,20.0,47.0,6.8,,,PHILIPPINES,PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE,7.562,124.743,8.0,5.7,4.0,,,,,11.0,1.0,,2.0,55.0,2.0,1659.0,4.0,,,,,11.0,1.0,,2.0,55.0,2.0,1659.0,4.0,4.0, LANAO DEL SUR PROVINCE,10039.0228,0.1395,357.97867,308.30000000000007,69.93405187020142,201.49157698424628,26450806.76860693
865,2017,2,24,0.0,32.0,17.8,,,ZAMBIA,ZAMBIA:  KAPUTA,-8.44,30.031,30.0,5.9,4.0,,,,,5.0,1.0,,1.0,,1.0,,,,,,,5.0,1.0,,1.0,,1.0,,,,  KAPUTA,5542.0434,0.0695,23.269154,356.1000000000001,22.730883346435295,24.7354009198385,11474777.222114
866,2017,3,21,23.0,10.0,25.2,,,INDONESIA,INDONESIA:  BALI,-8.492,115.323,112.0,5.6,5.0,,,,,4.0,1.0,,2.0,,1.0,,,,,,,4.0,1.0,,2.0,,1.0,,,,  BALI,11863.6838,0.1535,139.7575,284.3999999999999,61.99635061871971,448.5460732319474,19931144.76406158
867,2017,5,29,14.0,35.0,21.5,,,INDONESIA,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,12.0,6.6,6.0,,,,,25.0,1.0,,2.0,5.0,1.0,348.0,3.0,,,,,25.0,1.0,,2.0,5.0,1.0,348.0,3.0,3.0,  POSO,11863.6838,0.1535,139.7575,765.1999999999998,13.780981466854875,47.830786857342034,32196672.372790646
868,2017,10,31,11.0,50.0,48.4,,,INDONESIA,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6.0,6.1,5.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,  AMBON,11863.6838,0.1535,139.7575,444.19999999999976,3.0283259769692275,35.45802046264888,2379906.8754325304
869,2017,11,18,16.0,7.0,0.3,,,INDONESIA,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8.0,5.8,,1.0,1.0,,,,,,2.0,,,294.0,3.0,1.0,1.0,,,,,,2.0,,,294.0,3.0,3.0, MOROTAI,11863.6838,0.1535,139.7575,332.19999999999993,2.8793378569721844,41.54082268632689,1267576.6634505787
870,2017,12,15,16.0,47.0,58.2,,,INDONESIA,INDONESIA:  JAVA,-7.492,108.174,90.0,6.5,7.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,4.0,  JAVA,11863.6838,0.1535,139.7575,701.0,85.92921213472577,395.65535617545044,168661943.5072519
871,2017,3,26,23.0,55.0,6.3,,,CHINA,CHINA:   YUNNAN PROVINCE,25.938,99.841,28.0,5.0,2.0,,,,,1.0,1.0,31.0,4.0,,,,2.0,,,,,1.0,1.0,31.0,4.0,,,,2.0,2.0,   YUNNAN PROVINCE,15777.041,0.1386,150.21777,141.0,83.68257204853587,84.01881329422648,6607659.571524441
872,2017,5,10,21.0,58.0,21.7,,,CHINA,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",37.643,75.31,8.0,5.4,3.0,8.0,1.0,,,23.0,1.0,123.0,4.0,3015.0,4.0,,,8.0,1.0,,,23.0,1.0,123.0,4.0,3015.0,4.0,,,, TAXKORGAN TAJIK,15777.041,0.1386,150.21777,236.60000000000008,15.231627223004788,19.173895074672714,3371825.31835657
873,2017,8,8,13.0,19.0,49.5,,,CHINA,CHINA:  SICHUAN PROVINCE:  ABA,33.193,103.855,9.0,6.5,5.0,29.0,1.0,,,525.0,3.0,500.0,4.0,100.0,2.0,72500.0,4.0,29.0,1.0,,,525.0,3.0,500.0,4.0,100.0,2.0,72500.0,4.0,4.0,  ABA,15777.041,0.1386,150.21777,701.0,97.12733522053517,103.29449740642343,190777706.09484562
874,2017,8,8,23.0,27.0,53.1,,,CHINA,CHINA:  XINGJIANG: BORTALA,44.302,82.832,20.0,6.3,6.0,,,,,32.0,1.0,,2.0,142.0,3.0,1060.0,4.0,,,,,32.0,1.0,,2.0,142.0,3.0,1060.0,4.0,4.0, BORTALA,15777.041,0.1386,150.21777,572.5999999999999,10.6667256661029,14.68428475964897,13935533.079754468
875,2017,11,17,22.0,34.0,19.5,,,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,29.833,94.984,8.0,6.4,5.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,4.0, NYINGCHI,15777.041,0.1386,150.21777,636.8000000000002,47.38871590869397,53.9623787252918,76553674.61625649
876,2017,11,23,9.0,43.0,34.7,,,CHINA,CHINA: CHONGQING: WULONG,29.349,108.058,10.0,5.1,4.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,1.0, WULONG,15777.041,0.1386,150.21777,164.89999999999992,144.2833005150762,144.29683654972374,15380888.401508152
877,2017,4,10,23.0,53.0,58.6,,,EL SALVADOR,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,10.0,4.8,7.0,1.0,1.0,,,3.0,1.0,,1.0,,,,2.0,1.0,1.0,,,3.0,1.0,,1.0,,,,2.0,2.0,SOYAPANGO,10043.26,0.0946,302.44504,123.29999999999998,133.08291835733863,196.36907882217758,7955696.859401703
878,2017,4,24,21.0,38.0,30.8,5647.0,,CHILE,CHILE:  VALPARAISO,-33.038,-72.062,28.0,6.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,  VALPARAISO,23711.4954,0.0791,24.704494,957.8000000000002,7.406819268148237,14.878432389614526,27105766.182317976
879,2017,8,2,7.0,15.0,13.7,,,CHILE,CHILE:  SANTIAGO,-33.212,-70.626,92.0,5.4,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  SANTIAGO,23711.4954,0.0791,24.704494,236.60000000000008,57.41563613325096,73.20010004214453,12710099.370817766
880,2017,5,3,4.0,47.0,13.4,,,KYRGYZSTAN,"KYRGYZSTAN:  OSH, BATKEN",39.494,71.444,11.0,6.0,5.0,,,,,,,,3.0,537.0,3.0,,,,,,,,,,3.0,537.0,3.0,,,, BATKEN,5887.0179,0.1832,31.914839,380.0,55.91128058197883,56.80483895899007,32166989.766985223
881,2017,5,25,9.0,55.0,35.5,,,TANZANIA,TANZANIA: MWANZA,-3.043,32.888,10.0,4.4,3.0,1.0,1.0,,,18.0,1.0,,,,,,,1.0,1.0,,,18.0,1.0,,,,,,,, MWANZA,3696.1321,0.1295,63.521156,87.90000000000003,144.76091263570765,158.27242471959136,4332549.354274094
882,2017,6,12,12.0,28.0,39.2,5652.0,,GREECE,GREECE: LESBOS,38.93,26.365,12.0,6.3,9.0,1.0,1.0,,,15.0,1.0,,2.0,10.0,1.0,250.0,3.0,1.0,1.0,,,15.0,1.0,,2.0,10.0,1.0,250.0,3.0,3.0, LESBOS,24498.6623,0.1991,82.94981,572.5999999999999,42.55908134839039,84.00530507159708,55552624.23854207
883,2017,6,14,7.0,29.0,4.4,,,GUATEMALA,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,93.0,6.9,8.0,5.0,1.0,,,30.0,1.0,,3.0,,1.0,,3.0,5.0,1.0,,,30.0,1.0,,3.0,,1.0,,3.0,3.0, SUCHITEPEQUEZ; MEXICO,10616.3231,0.1028,154.70995,957.8000000000002,30.643769026838964,99.81636483162782,112142987.17378004
884,2017,6,22,12.0,31.0,3.5,,,GUATEMALA,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.717,-90.972,38.0,6.8,6.0,,,,,4.0,1.0,,2.0,,,53.0,2.0,,,,,4.0,1.0,,2.0,,,53.0,2.0,2.0, GUATEMALA,10616.3231,0.1028,154.70995,893.5999999999999,23.753652512413005,76.53091337832743,75684481.47636312
885,2017,6,21,4.0,40.0,,,,NEPAL,NEPAL:  DHADING,27.64,85.17,,3.2,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,  DHADING,5113.632,0.167,196.60568,26.100000000000005,1922.8712938822769,1922.8712938822769,5001388.235387802
886,2017,6,24,2.0,37.0,18.5,,,MOZAMBIQUE,MOZAMBIQUE,-19.45,34.488,27.0,5.6,4.0,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,MOZAMBIQUE,2029.9355,0.083,36.330334,284.3999999999999,21.722755522856048,28.249318203206403,6983626.950287468
887,2017,7,18,2.0,5.0,19.8,,,PERU,PERU:  AREQUIPA,-16.416,-73.636,44.0,6.4,7.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,  AREQUIPA,13534.8381,0.0769,24.691788,636.8000000000002,13.353638362956158,28.49795950245157,21572014.91069226
888,2017,8,11,21.0,45.0,9.4,,,PERU,PERU: AREQUIPA,-16.299,-73.474,41.0,5.6,5.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,, AREQUIPA,13534.8381,0.0769,24.691788,284.3999999999999,7.917869627991461,16.110402197623774,2545507.988833347
889,2017,8,13,16.0,51.0,24.1,,,PERU,PERU:  JUNIN,-10.721,-74.566,32.0,5.8,8.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,  JUNIN,13534.8381,0.0769,24.691788,332.19999999999993,38.305490774276656,39.904885340141426,16837906.274158016
890,2017,9,8,4.0,49.0,19.2,5658.0,,MEXICO,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",15.022,-93.899,47.0,8.2,9.0,98.0,2.0,,,251.0,3.0,4000.0,4.0,47468.0,4.0,94027.0,4.0,98.0,2.0,,,251.0,3.0,4000.0,4.0,47468.0,4.0,94027.0,4.0,4.0, TABASCO; GUATEMALA,19960.7428,0.0609,63.190544,3685.7999999999965,12.80917384695152,42.596118658128105,695471429.7120726
891,2017,9,19,18.0,14.0,38.1,,,MEXICO,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",18.55,-98.489,48.0,7.1,9.0,369.0,3.0,,,6000.0,4.0,8000.0,4.0,226.0,3.0,184000.0,4.0,369.0,3.0,,,6000.0,4.0,8000.0,4.0,226.0,3.0,184000.0,4.0,4.0, PUEBLA,19960.7428,0.0609,63.190544,1195.1999999999994,24.83652743793155,76.88885231082376,141690700.14953372
892,2017,9,23,12.0,53.0,1.5,,,MEXICO,MEXICO:  OAXACA,16.626,-95.078,10.0,6.1,7.0,5.0,1.0,,,7.0,1.0,,1.0,11.0,1.0,,,5.0,1.0,,,7.0,1.0,,1.0,11.0,1.0,,,,  OAXACA,19960.7428,0.0609,63.190544,444.19999999999976,42.43508395412701,93.78893118498031,33386608.56750455
893,2017,11,13,2.0,28.0,23.7,,,COSTA RICA,COSTA RICA: JACO,9.515,-84.487,19.0,6.5,8.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,, JACO,20074.2201,0.0812,97.80354,701.0,15.351487519374327,71.12807445787575,30131915.054515447
894,2018,1,6,15.0,22.0,9.1,,,IRAN,IRAN:  KERMANSHAH,34.585,45.77,10.0,5.0,6.0,,,,,51.0,2.0,,1.0,,2.0,,,,,,,51.0,2.0,,1.0,,2.0,,,,  KERMANSHAH,13222.8905,0.133,52.768913,141.0,55.10242985899061,55.16020600166922,4366426.746886134
895,2018,1,11,6.0,59.0,30.5,,,IRAN,IRAN: KERMANSHAH,33.713,45.724,10.0,5.5,4.0,,,,,13.0,1.0,,1.0,,,,2.0,,,,,13.0,1.0,,1.0,,,,2.0,2.0, KERMANSHAH,13222.8905,0.133,52.768913,260.5,105.15986454681588,105.65251030079585,28325966.274194874
896,2018,4,1,8.0,35.0,26.4,,,IRAN,IRAN:  KERMANSHAH,34.403,45.748,10.0,5.0,7.0,,,,,54.0,2.0,,,,,,,,,,,54.0,2.0,,,,,,,,  KERMANSHAH,13222.8905,0.133,52.768913,141.0,47.956241238973384,48.00670357350056,3786672.7644705772
897,2018,5,2,4.0,8.0,13.4,,,IRAN,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.705,51.49,8.0,5.3,6.0,,,,,133.0,3.0,,2.0,,,,1.0,,,,,133.0,3.0,,2.0,,,,1.0,1.0, SISAKHT,13222.8905,0.133,52.768913,212.69999999999996,36.564989723983054,39.549371383633385,6527070.055669319
898,2018,7,22,10.0,7.0,27.2,,,IRAN,IRAN:  KERMANSHAH,34.591,46.166,12.0,5.8,8.0,,,,,287.0,3.0,,2.0,,,951.0,3.0,,,,,287.0,3.0,,2.0,,,951.0,3.0,3.0,  KERMANSHAH,13222.8905,0.133,52.768913,332.19999999999993,84.88648485270458,86.39536564747321,37313467.2602185
899,2018,8,25,22.0,13.0,25.6,,,IRAN,IRAN:  KERMANSHAH,34.611,46.242,10.0,6.0,6.0,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,4.0,  KERMANSHAH,13222.8905,0.133,52.768913,380.0,79.37937383316843,81.3086310534924,45668700.11244613
900,2018,9,7,6.0,23.0,38.7,,,IRAN,IRAN:  KERMAN,28.326,59.32,10.0,5.6,,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,  KERMAN,13222.8905,0.133,52.768913,284.3999999999999,11.747410911767304,11.827872630341053,3776663.386613159
901,2018,11,25,16.0,38.0,23.0,,,IRAN,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.361,45.744,18.0,6.3,,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0, KURDISTAN,13222.8905,0.133,52.768913,572.5999999999999,57.638112495357056,61.4487918385015,75301254.43144673
902,2018,1,10,2.0,51.0,33.3,5672.0,,HONDURAS,HONDURAS,17.483,-83.52,19.0,7.5,8.0,,,,,,,,1.0,,,7.0,1.0,,,,,,,,1.0,,,7.0,1.0,1.0,HONDURAS,6849.9947,0.1025,87.522156,1888.0,20.059193544436383,75.17552067623237,285856045.0041837
903,2018,1,14,9.0,18.0,45.5,5675.0,,PERU,PERU: YAUCA,-15.768,-74.709,38.0,7.1,8.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,4.0, YAUCA,13781.0738,0.0833,25.159332,1195.1999999999994,7.366986577714044,16.154125917867724,42063356.93263966
904,2018,1,23,6.0,34.0,55.0,,,INDONESIA,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48.0,5.9,6.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,4.0,  BANTEN,12247.8081,0.1245,141.11441,356.1000000000001,169.20932351217203,765.030868440464,85538866.43119672
905,2018,4,18,6.0,28.0,34.8,,,INDONESIA,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10.0,4.5,6.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,3.0,  BANJARNEGARA,12247.8081,0.1245,141.11441,96.75,577.3532479869147,948.9802478676946,21172698.310176134
906,2018,6,13,13.0,6.0,40.4,,,INDONESIA,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10.0,4.6,,,,,,6.0,1.0,,2.0,,,77.0,2.0,,,,,6.0,1.0,,2.0,,,77.0,2.0,2.0, JAVA,12247.8081,0.1245,141.11441,105.59999999999997,116.92664457215966,620.8938440987729,5107472.761556506
907,2018,7,21,7.0,58.0,16.0,,,INDONESIA,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10.0,5.2,6.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,,2.0,2.0,,1.0,2.0,1.0,,3.0,3.0, SOLOK,12247.8081,0.1245,141.11441,188.80000000000004,68.79511898505616,101.09653854540349,9700111.77689292
908,2018,7,28,22.0,47.0,38.7,5778.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14.0,6.4,5.0,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,3.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441,636.8000000000002,40.69747364677741,302.3480198551537,65744367.52542375
909,2018,8,5,11.0,46.0,38.6,5685.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34.0,6.9,8.0,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441,957.8000000000002,33.374747475970246,180.7100010444091,122137191.24588896
910,2018,8,9,5.0,25.0,32.4,,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15.0,5.9,7.0,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,3.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441,356.1000000000001,37.36134703486153,363.0359541453193,18886945.514410235
911,2018,8,19,4.0,10.0,22.6,5816.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16.0,6.3,6.0,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441,572.5999999999999,41.317583657018645,380.715020845746,53932089.853008375
912,2018,8,19,14.0,56.0,27.5,,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21.0,6.9,6.0,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441,957.8000000000002,32.575079488809976,177.55178037661537,119210751.06978483
913,2018,9,28,6.0,59.0,59.7,,,INDONESIA,INDONESIA:  SULAWESI,-0.401,119.771,5.0,6.1,,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,1.0,  SULAWESI,12247.8081,0.1245,141.11441,444.19999999999976,18.149268339643893,48.99023474746558,14279281.702313287
914,2018,9,28,10.0,2.0,45.3,5689.0,,INDONESIA,INDONESIA:  SULAWESI,-0.256,119.846,20.0,7.5,9.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,4.0,  SULAWESI,12247.8081,0.1245,141.11441,1888.0,27.628435333397025,138.44820664878853,393722471.272991
915,2018,10,10,18.0,44.0,55.3,,,INDONESIA,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9.0,6.0,4.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,3.0, JAVA,12247.8081,0.1245,141.11441,380.0,85.29012984499391,611.4629226866576,49069288.08268159
916,2018,11,14,23.0,2.0,24.0,,,INDONESIA,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14.0,5.5,,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,3.0,  MAMASA,12247.8081,0.1245,141.11441,260.5,30.352004987413846,80.18999896642308,8159893.724826314
917,2018,1,31,23.0,13.0,21.4,,,ECUADOR,ECUADOR:  PASTAZA,-1.744,-77.672,21.0,5.2,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,  PASTAZA,12579.8481,0.1298,68.51213,188.80000000000004,38.4213258397774,38.42379153763009,5388590.949028781
918,2018,2,6,15.0,50.0,43.3,,,TAIWAN,TAIWAN:  HUALIEN,24.134,121.659,17.0,6.4,8.0,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,1.0,  HUALIEN,44828.9247,0.1179,670.042,636.8000000000002,71.10365259157129,322.93765152826813,114863755.64618053
919,2018,2,16,23.0,39.0,39.3,,,MEXICO,MEXICO:  OAXACA,16.386,-97.979,22.0,7.2,7.0,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,3.0,  OAXACA,19837.5606,0.0606,63.79478,1368.4000000000003,20.87364390663157,80.63351923997664,156139552.99148315
920,2018,2,25,17.0,44.0,44.1,,,PAPUA NEW GUINEA,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",-6.07,142.754,25.0,7.5,9.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,4.0, HELA;  INDONESIA,5140.1874,0.1289,20.6007,1888.0,1.3924359545074385,5.970798372187914,19843082.624202564
921,2018,2,28,2.0,45.0,45.3,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,-6.17,142.468,16.0,6.1,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  S HIGHLANDS,5140.1874,0.1289,20.6007,444.19999999999976,10.159542519379189,14.572183954968189,7984201.594214755
922,2018,3,4,19.0,56.0,17.9,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,-6.331,142.599,10.0,6.0,6.0,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,  S HIGHLANDS,5140.1874,0.1289,20.6007,380.0,10.56653270974825,13.323278268518266,6079158.731637782
923,2018,3,6,14.0,13.0,7.7,,,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.304,142.612,20.0,6.7,8.0,25.0,1.0,,,,,,,1.0,1.0,,,25.0,1.0,,,,,,,1.0,1.0,,,, HELA,5140.1874,0.1289,20.6007,829.4000000000001,4.656978899044433,14.313174672904136,12794146.071218167
924,2018,4,7,5.0,48.0,40.0,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  HELA,-5.838,142.531,18.0,6.3,7.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,  HELA,5140.1874,0.1289,20.6007,572.5999999999999,7.825479199539606,14.927105486426969,10223589.474759318
925,2018,4,3,9.0,41.0,27.4,,,VENEZUELA,VENEZUELA:  MERIDA,8.346,-71.719,10.0,4.9,,,,,,,,,2.0,,,28.0,1.0,,,,,,,,2.0,,,28.0,1.0,1.0,  MERIDA,18778.1162,0.1025,33.814014,132.15000000000003,59.47119941712263,62.27953660080174,4113563.392482955
926,2018,8,21,21.0,31.0,47.6,5687.0,,VENEZUELA,VENEZUELA:  SUCRE; TRINIDAD,10.773,-62.902,147.0,7.3,7.0,5.0,1.0,,,,,,2.0,,,,3.0,5.0,1.0,,,,,,2.0,,,,3.0,3.0,  SUCRE; TRINIDAD,18778.1162,0.1025,33.814014,1541.5999999999997,12.002232380481702,29.62775267365548,113931923.00789776
927,2018,4,8,16.0,32.0,31.5,,,JAPAN,JAPAN:  SHIMANE PREFECTURE,35.259,132.553,10.0,5.7,6.0,,,,,8.0,1.0,,3.0,,,429.0,3.0,,,,,8.0,1.0,,3.0,,,429.0,3.0,3.0,  SHIMANE PREFECTURE,32550.3797,0.1682,346.38098,308.30000000000007,59.55009175591012,200.33740519963268,22523333.454379104
928,2018,5,6,6.0,3.0,59.3,5796.0,7541.0,JAPAN,JAPAN:  HONSHU:  S. OF,31.444,140.193,10.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,  S. OF,32550.3797,0.1682,346.38098,236.60000000000008,0.0407756607305367,56.30384278464021,9064.918688327074
929,2018,6,17,22.0,58.0,34.8,,,JAPAN,JAPAN:  OSAKA,34.825,135.639,10.0,5.5,8.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,4.0,  OSAKA,32550.3797,0.1682,346.38098,260.5,150.82411623491225,340.9634394436656,40626134.7731522
